Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGlo-LCMV-7d vs. RNA-LCMV-0d logFC	KLRGlo-LCMV-7d vs. RNA-LCMV-0d FDR	KLRGlo-LCMV-7d vs. RNA-LCMV-0d logCPM
NM_001045540	Gm12185|OTTMUSG00000005523|RP23-14F5.7|11 B1.2|11|protein-coding	3.31810074985486	5.0519037779556204e-08	3.44779008777084
NM_009984	Ctsl|1190035F06Rik|Ctsl1|MEP|fs|nkt|-|13 B3|13 33.26 cM|protein-coding	3.30230846240536	8.493281950448729e-08	3.26593276282683
NM_011066	Per2|mKIAA0347|mPer2|-|1|1 C5|protein-coding	3.294767120116	1.69960960781897e-07	2.96434507147805
NM_001008791	Whrn|1110035G07Rik|AW122018|AW742671|C430046P22Rik|Dfnb31|wi|RP23-340H1.8|4 C1|4 33.97 cM|protein-coding	3.2908073462624903	7.9113810041886e-07	2.36119009778596
NM_178060	Thra|6430529J03Rik|AW259572|Erba|Nr1a1|Rvr|T3R[a]|T3Ralpha|Thra1|Thra2|RP23-395E10.6|11 D-E|11 62.58 cM|protein-coding	3.27279443693645	1.80507443685745e-08	4.43706096591383
NM_144800	Mtss1|2310003N14Rik|BC024131|D130001D01Rik|Mim|mKIAA0429|-|15 D1|15|protein-coding	3.26537504268319	9.88650073213821e-09	5.01230732969465
NM_011182	Cyth3|AI648983|ARNO3|CLM3|Grp1|Pscd3|-|5 G2|5 82.36 cM|protein-coding	3.2541592076688794	1.84554403685527e-08	4.58485897293192
NM_145434	Nr1d1|A530070C09Rik|R75201|RP23-395E10.7|11 D|11|protein-coding	3.25260915052126	6.0977852744485e-07	2.55584517209573
NM_011861	Pacsin1|A830061D09Rik|H74|mKIAA1379|syndapin|-|17 B1|17|protein-coding	3.2501912126156602	9.117719901390242e-09	5.392550260330481
NM_011657	Tulp3|2310022L06Rik|AI316887|-|6 F3|6 62.96 cM|protein-coding	3.2426364864925294	5.7018309008027104e-08	3.76028057829063
NM_008537	Amacr|Macr1|-|15|15 B1|protein-coding	3.23150381923979	1.7256619884736801e-06	2.22356975693704
NM_018883	Camkk1|AI846603|CaMKKalpha|Camkk|RP23-263M10.4|11 B4|11|protein-coding	3.2194363626862503	2.24803418845217e-07	3.10000569757474
NM_001289740	Mturn|2410066E13Rik|AI448550|B230212L03Rik|-|6 B3|6|protein-coding	3.21465316894107	9.90041522424091e-09	6.00187649367846
NM_133942	Plekha1|AA960558|C920009D07Rik|TAPP1|-|7 F3|7|protein-coding	3.18456848253247	1.61284323183426e-08	5.552333696556491
NM_021540	Rnf130|G1RZFP|G1rp|GOLIATH|GP|RP23-319B15.1|11|11 B1.2|protein-coding	3.1678627779154303	4.99888075190826e-08	4.38097578932661
NM_054040	Tulp4|1110057P05Rik|2210038L17Rik|Tusp|-|17 A1|17 3.72 cM|protein-coding	3.16154197946275	7.701342742804719e-08	4.06040456475936
NM_001160268	Plekha6|9530028L01Rik|AU042621|Pepp3|-|1 E4|1|protein-coding	3.10366672805201	1.79665724640789e-07	3.78052453256487
NM_019731	Nme4|2610027N22Rik|2810024O08Rik|5730493H09Rik|NM23-M4|Nm23M4|-|17|17 B1|protein-coding	3.09583351889754	4.53284370562948e-06	2.18911154078752
NM_030199	Zfp623|2610029D06Rik|AI847036|-|15 D3|15|protein-coding	3.0919870396256806	3.6045426822726296e-07	3.39581909323281
NM_008539	Smad1|AI528653|Madh1|Madr1|Mlp1|MusMLP|-|8 C2|8|protein-coding	3.0752033139539505	1.0840830688770699e-07	4.45871976510147
NM_010286	Tsc22d3|DIP|Dsip1|Gilz|TSC-22R|Tilz3|RP23-440B21.1|X F1|X|protein-coding	3.07304956030388	2.5128663102390896e-08	8.59287638914681
NM_009441	Ttc3|2610202A04Rik|AA409221|D16Ium21|D16Ium21e|TPRD|mKIAA4119|-|16 C3.3-4|16 55.18 cM|protein-coding	3.06538137905273	3.69758381299589e-08	6.513756047366839
NM_199449	Zhx2|Afr-1|Afr1|Raf|mKIAA0854|-|15 D1|15 24.01 cM|protein-coding	3.05893977557118	4.71122433307887e-08	6.0177557971436
NM_001042727	Rarg|Nr1b3|RAR-gamma|RARD|RARgamma2|-|15 E-F3|15 57.4 cM|protein-coding	3.0550706481499303	6.30049395612198e-08	5.34926705841799
NM_008883	Plxna3|PlexA3|Plxa3|Plxn3|Plxn4|SEX|mKIAA4078|RP23-436K3.11-001|X B-C1|X 38.0 cM|protein-coding	3.0544034331440697	1.60657599759657e-06	2.75097737386951
NM_018752	Trpm1|4732499L03Rik|AI606771|Ltrpc1|Mlsn1|melastatin|-|7 C|7 34.61 cM|protein-coding	3.0521497109845095	2.39454791481045e-06	2.57580532883456
NM_001081053	Itga10|A630048L14|-|3|3 F2.2|protein-coding	3.0452516286701603	7.03595208033969e-06	2.14492887086905
NM_001290715	Bai2|-|RP23-198O15.5|4 D2.2|4|protein-coding	3.0404552489166097	4.17980078384711e-06	2.36872644992669
NR_037590	Wls|5031439A09Rik|AI173978|AI987742|Gpr177|-|3 H4|3|protein-coding	3.0276118989154397	1.46067988508352e-07	4.62059528706837
NM_018786	Prpf40b|2610317D23Rik|Hypc|-|15|15 F3|protein-coding	3.02276675230744	4.8661678923595e-06	2.35327560620713
NM_177687	Crebl2|AI046348|B230205M03|-|6 G1|6|protein-coding	3.01296019313085	1.29129569839214e-07	4.786407097457269
NR_105744	Mir6236|mmu-mir-6236|-|-|ncRNA	3.0058910608375	5.729806975375509e-08	7.49758826892982
NM_010568	Insr|4932439J01Rik|CD220|D630014A15Rik|IR|IR-A|IR-B|-|8 A1.1|8 1.82 cM|protein-coding	2.99361971382378	1.44800546610298e-07	4.90497551154196
NM_001276445	Tlr1|-|-|5 C3.1|5 33.53 cM|protein-coding	2.9933071160040496	8.6328465800137e-08	6.14027672170151
NM_001159883	Dnajb2|2700059H22Rik|Dnajb10|Hsj1|mDj8|-|1|1|protein-coding	2.9648627338946496	6.526132664359329e-07	3.68496992963808
NM_009429	Tpt1|TCTP|Trt|p21|p23|-|14 D3|14 40.29 cM|protein-coding	2.96302682514624	7.50356907571591e-08	9.81255317398323
NM_008331	Ifit1|ISG56|Ifi56|P56|-|19 C1|19|protein-coding	2.9615594317855	1.6814922635799e-07	5.17351831076327
NM_022888	Folr4|0910001L11Rik|C86255|Folbp3|Juno|-|9 A2|9|protein-coding	2.95262693851527	5.05338149742612e-06	2.5488780412996803
NM_001162532	Fam174b|-|-|7|7|protein-coding	2.95012936564058	4.12362139238503e-06	2.65971014140408
NM_011579	Tgtp1|Gtp2|Irgb6|Mg21|Tgtp|RP23-269N23.1|11 B1.2|11|protein-coding	2.9426678432621096	1.01355935010898e-06	3.49401261621181
NM_010768	Matk|CHK|HYL|Ntk|-|10 C1|10 39.72 cM|protein-coding	2.9354154321834303	4.4537098824362897e-07	4.26592428729476
NM_172665	Pdk1|B830012B01|D530020C15Rik|RP23-5K9.5|2 C3|2|protein-coding	2.93114725439768	1.0978474535098901e-07	7.97673714218117
NM_008321	Id3|Hlh462|Idb3|bHLHb25|RP23-118A9.1|4 D3|4 68.34 cM|protein-coding	2.9305103342590497	2.1540860186164302e-07	5.25675530385434
NR_033324	BC065397|R75336|parl7|-|X F1|X|ncRNA	2.9167648515686295	1.0464443661691901e-05	2.32972758432402
NM_025943	Dzip1|2510025K24Rik|2810422M04Rik|mKIAA0996|-|14 E4|14|protein-coding	2.9104460303311606	2.11693057054437e-07	5.786419216321679
NM_016851	Irf6|AI876454|E230028I05Rik|mirf6|-|1 H6|1 97.6 cM|protein-coding	2.90024073519929	1.97102716082733e-05	2.0992859947701104
NM_011770	Ikzf2|A730095J18Rik|Helios|Zfpn1a2|Znfn1a2|-|1 C3|1|protein-coding	2.8984781094754903	4.01448675507557e-07	4.64605231960109
NM_001128146	5830411N06Rik|Scart2|-|7 F4|7|protein-coding	2.8976583229304396	4.84411026121868e-07	4.5911690925028
NM_001253857	Tet1|2510010B09Rik|AA517754|BB001228|Cxxc6|D10Ertd17e|LCX|mKIAA1676|-|10 B4|10 32.48 cM|protein-coding	2.8567203170331203	5.5604634265103e-07	4.73656167038767
NM_024272	Ssbp2|1500004K09Rik|2310079I02Rik|9330163K02Rik|A830008M03Rik|AU067692|AW558684|Hspc116|SSDP2|RP23-114M15.1|13 C3|13|protein-coding	2.85010178714834	5.70812577073536e-07	4.801987639532281
NM_205823	Tlr12|Gm1365|Tlr11|RP23-392K10.4|4 D2.2|4|protein-coding	2.84370766373299	5.784563534570029e-07	4.886191061080059
NM_001081009	Parp8|2810430O08Rik|ARTD16|D13Ertd275e|-|13 D2.3|13 65.32 cM|protein-coding	2.8338265312622597	4.447240100464379e-07	5.755116658828349
NM_001033382	Cacna2d4|5730412N02Rik|BE686333|-|6 F1|6|protein-coding	2.83180805665658	1.0286341000109301e-06	4.357670594646271
NM_011894	Sh3bp5|AI606498|SH3BP-5|Sab|-|14|14 B|protein-coding	2.80236035061149	4.953207825564121e-07	6.423528287107629
NM_019654	Socs5|1810018L08Rik|Cish5|mKIAA0671|-|17 E4|17|protein-coding	2.78890506772611	1.6961496861805599e-06	4.2068893679376504
NM_009926	Col11a2|-|RP23-222K15.2|17 B1|17 17.98 cM|protein-coding	2.7850842171414705	3.63013294500699e-06	3.5009008305458797
NM_001166064	Syde2|C430017H16Rik|-|3 H2|3|protein-coding	2.7729745361736695	3.4078649262633194e-05	2.20616768412016
NM_008372	Il7r|CD127|IL-7Ralpha|-|15 A1|15 4.16 cM|protein-coding	2.77183847892705	5.17867073091331e-07	8.14728361879559
NM_026641	Ift80|4921524P20Rik|Wdr56|mKIAA1374|-|3|3 E2|protein-coding	2.76894623331863	6.85060211822538e-07	6.32702124425328
NR_015523	A730017L22Rik|-|-|2 F1|2|ncRNA	2.7612331660761704	2.62203542894879e-05	2.38379203530488
NM_133918	Emilin1|5830419M17Rik|AW229038|BB105748|EMILIN-1|gp115|-|5 B1|5|protein-coding	2.75052696470748	2.76637584875691e-06	4.050519321253709
NM_001244916	Sall2|AI225809|AW559097|Msal-2|Sal-2|mKIAA0360|p150(Sal2)|-|14|14 B-C1|protein-coding	2.7494217564474903	1.39696483907275e-05	2.77989718979575
NR_028079	Snora3|MBI-28|-|7|7|snoRNA	2.7454335596262505	5.6907233824740504e-05	2.0425530967446
NM_001081212	Irs2|Irs-2|-|8 A1.1|8 5.35 cM|protein-coding	2.74397159590984	2.12575879289371e-06	4.42927931658665
NM_144926	Sez6l2|AI835913|AW121566|BSRP-A|Psk1|-|7 F3|7|protein-coding	2.73404000511487	6.22212977852008e-05	2.03288834858531
NR_015556	2610035D17Rik|-|RP23-468D17.1|11 E2|11|ncRNA	2.72050901873607	3.29056302690073e-06	4.14765184644035
NM_178695	Prrg4|9930111I18Rik|TMG4|RP24-297H17.10-001|2 E2|2|protein-coding	2.7162950826708503	4.72760106111108e-05	2.22320563909622
NM_028037	Acad10|2410021P16Rik|-|5 F|5|protein-coding	2.7086996348050696	1.72502218325858e-05	2.83090746472808
NM_178741	Klhl8|2310001P09Rik|D5Ertd431e|AL731554.1|5 E5|5 50.45 cM|protein-coding	2.69155203732298	1.5707707922467802e-05	2.9740120320704198
NM_134160	Mcoln3|6720490O21Rik|TRPML3|Va|-|3 H2|3 71.03 cM|protein-coding	2.68747168039505	2.3671244468015697e-05	2.72692617128957
NM_028518	Col20a1|1700051I12Rik|RP23-397H18.4|2 H4|2|protein-coding	2.68321087655017	8.018504373574721e-05	2.0616242304261396
NM_007908	Eef2k|C86191|eEF-2K|-|7|7 F3|protein-coding	2.68197080705029	3.18252162261209e-06	4.470941171735901
NM_178061	Mob3b|8430436F23Rik|A430018A01Rik|Mobkl2b|RP23-454N16.6|4 A5|4 16.86 cM|protein-coding	2.67799300814556	2.39264359237843e-05	2.76241092000898
NM_144551	Trib2|AW319517|TRB-2|TRB2|-|12 A1.1|12|protein-coding	2.66985680849879	1.61168542060881e-06	6.84052739155458
NM_009450	Tubb2a|M(beta)2|Tubb2|-|13 A3.3|13 14.03 cM|protein-coding	2.66175594295004	8.80933766847594e-06	3.59894914628123
NM_175482	Usp28|9830148O20Rik|AU022237|mKIAA1515|-|9 A5.3|9|protein-coding	2.6348038936795	2.46607608093748e-06	6.34260546568391
NM_001145972	Gpr114|Gm1109|PGR27|-|8 D1|8|protein-coding	2.63420338012455	2.3723729958447997e-06	6.64951797849671
NM_001024142	Fbxo10|FBX10|Gm634|RP23-218A4.5|4 B1|4|protein-coding	2.62503556437138	2.7700909852073497e-05	2.91734654373792
NM_013626	Pam|PHM|-|1 D|1 47.76 cM|protein-coding	2.61433894545873	3.73308464230807e-05	2.75061976997675
NR_027640	Ralgps2|1810020P17Rik|2210408F11Rik|4921528G01Rik|9130014M22Rik|AU043409|AW046161|-|1 H1|1|protein-coding	2.6120515056202205	5.48927022976542e-06	4.58430133657204
NM_133891	Slc44a1|2210409B22Rik|4833416H08Rik|AW547365|CHTL1|CTL1|Cdw92|RP23-20E10.4|4 B2|4|protein-coding	2.59536794783732	1.4481916906622303e-05	3.6344383030875402
NM_001252437	Mgrn1|2610042J20Rik|mKIAA0544|md|nc|-|16 A1|16 2.48 cM|protein-coding	2.57896793393157	4.875441882674299e-06	5.664728540431019
NM_025911	Ccdc91|1700086G08Rik|1810060J02Rik|AU045683|AW555238|p56|RP23-298K1.1|6 G3|6|protein-coding	2.5665755360573903	1.5155453847521601e-05	3.8366474924752003
NM_011390	Slc12a7|AA408796|D13Ertd261e|Kcc4|-|13 C1|13 40.15 cM|protein-coding	2.5645217680870602	3.71782441184961e-06	8.8269819231146
NM_001039723	Tmem120b|-|-|5 F|5|protein-coding	2.56080318371796	4.919047172773e-05	2.82519016105438
NM_015818	Hs6st1|6Ost1|-|1 B|1|protein-coding	2.5539596786340897	5.13471625879578e-06	6.381085128387049
NM_001008700	Il4ra|CD124|Il4r|-|7 F3|7 68.94 cM|protein-coding	2.5536418106250895	4.29193555667289e-06	7.71696870679188
NM_013659	Sema4b|SemC|Semac|mKIAA1745|-|7 D2|7|protein-coding	2.54802414860582	5.6048091003833295e-06	6.14040498971019
NM_009027	Rasgrf2|6330417G04Rik|AW048350|Grf2|Ras-GRF2|-|13 C3-D1|13 47.43 cM|protein-coding	2.5474524928857902	5.47806159189835e-05	2.81394584317281
NM_010588	Jag2|D12Ggc2e|Serh|mJagged2-1|sm|-|12 F1|12 61.37 cM|protein-coding	2.54694864199573	0.00010799300557550601	2.36833520499868
NM_053262	Hsd17b11|Dhrs8|Pan1b|SDR2|retSDR2|RP23-102H7.2|5|5 E4|protein-coding	2.5428826025084903	8.443118323402e-06	4.973050553800941
NM_007881	Atn1|Atr1|Drpla|atrophin-1|-|6 F2|6 59.17 cM|protein-coding	2.54059613525885	5.8129503871468905e-06	6.38581958419127
NM_178679	Zfp365|AI839779|AV340892|DBZ|Su48|Znf365|talanin|-|10 B5.1|10|protein-coding	2.53908205407425	1.74951553771537e-05	3.94097903965443
NM_013922	Zfp354c|5330421P20Rik|AJ18|AW743325|Kid3|Tcf17l2|Znf354c|mKIAA4218|RP23-292E3.1|11 B1.3|11 30.93 cM|protein-coding	2.53480038516582	2.9607877289514196e-05	3.41776634588212
NM_020275	Tnfrsf10b|DR5|KILLER|Ly98|MK|TRAILR2|TRICK2A|TRICK2B|TRICKB|-|14 D2|14|protein-coding	2.53165342830667	8.36511244489617e-05	2.59519854097021
NM_009656	Aldh2|Ahd-5|Ahd5|-|5|5 F-G1|protein-coding	2.52193403335813	5.56743854347739e-05	2.93809069900356
NM_145500	Ubtd1|BC016129|-|19 C3|19|protein-coding	2.52193403335813	5.56743854347739e-05	2.93809069900356
NM_001081462	Gtf2ird1|1700012P16Rik|BEN|Cream1|ESTM9|GTF3|Gtf2il|MusTRD1|Tg(Alb1-Myc)166.8Sst|WBSCR11|X83320|-|5 G2|5 74.55 cM|protein-coding	2.51547892084229	1.85499685566622e-05	4.131700778122649
NM_207671	Zfp318|2610034E08Rik|D530032D06Rik|TZF|Znf318|RP24-201F8.1|17|17 C|protein-coding	2.51453363587441	8.32323249098311e-06	5.8758570335981295
NM_198860	Lrrc75b|AI646023|Fam211b|-|10 C1|10|protein-coding	2.50948302834781	1.46553210606759e-05	4.38797359656681
NM_175184	Mvb12b|2610200O14Rik|2610528K11Rik|AI414895|Fam125b|RP23-421L7.1|2 B|2|protein-coding	2.50859156586695	1.0826594355673801e-05	5.10558864766621
NM_009847	Cd2ap|AL024079|C78928|METS-1|Mets1|-|17 B3|17|protein-coding	2.49787041025486	9.94645874466813e-06	5.78312836504526
NM_010162	Ext1|AA409028|-|15 C|15 20.0 cM|protein-coding	2.4931009320962203	1.35124885363099e-05	4.86965766865913
NR_046233	Rn45s|-|-|-|rRNA	2.4896965769830297	7.22947294166421e-06	12.291862059642101
NM_029348	Zbtb4|2310026P19Rik|9230111I22Rik|mKIAA1538|RP23-422L16.16|11|11 B4|protein-coding	2.48931830801819	9.755909037015559e-06	6.07126737891111
NR_045068	Gm20324|-|RP23-223M20.2|15 E|15 38.76 cM|ncRNA	2.47348800316923	2.86147854193802e-05	3.98664278267905
NM_025757	Gid4|4933439F18Rik|RP23-135F6.5|11 B2|11|protein-coding	2.47098160579857	1.1657982963097501e-05	5.91772761557039
NM_026512	Bphl|2010012D11Rik|5730533B08Rik|AI115341|-|13|13 A4|protein-coding	2.45244862719905	3.68041902240491e-05	3.8503375933814903
NM_007723	Cnga1|Cncg|-|5 C3.2|5 38.44 cM|protein-coding	2.44929635579726	3.29957976657672e-05	4.0454221740208105
NM_025877	Slc25a23|2310067G05Rik|SCaMC-3|-|17 D|17|protein-coding	2.44724051737826	2.1080960720492602e-05	4.71969328972449
NM_010118	Egr2|Egr-2|Krox-20|Krox20|NGF1-B|Zfp-25|Zfp-6|-|10 B5|10 34.96 cM|protein-coding	2.4407023577411096	4.62477634815906e-05	3.6720912295158397
NM_008881	Plxna1|2600013D04Rik|NOV|PlexA1|Plxn1|mKIAA4053|-|6 E2|6|protein-coding	2.4386556674498103	0.000137022437021275	2.68415291762742
NM_001285805	Zbtb20|1300017A20Rik|7330412A13Rik|A930017C21Rik|D16Wsu73e|DPZF|HOF|ODA-8S|Oda8|Zfp288|RP23-283M18.1|16 B4|16 28.44 cM|protein-coding	2.4351045442036803	0.000218042141521527	2.3758894469739302
NM_011299	Rps6ka2|90kDa|D17Wsu134e|Rps6ka-rs1|Rsk3|p90rsk|pp90rsk|-|17 F4|17 4.7 cM|protein-coding	2.43233154457744	0.000261638027481953	2.27302558251371
NM_026081	Gprasp1|2210415K24Rik|3110031O14Rik|C87852|GASP|GASP1|RP23-94I24.1|X F1|X|protein-coding	2.4295643528966	2.29625870247115e-05	4.911024661761201
NM_001177505	Zkscan7|BC042569|Zfp167|-|9 F4|9|protein-coding	2.41355768865526	0.000428388978104778	2.0326185563450103
NM_009331	Tcf7|AI465550|TCF-1|Tcf1|RP23-223A11.3|11 B1.3|11 31.86 cM|protein-coding	2.41307144283739	1.4678292318069699e-05	10.3133972381056
NM_001013829	Shf|-|RP23-173H17.6|2 E5|2|protein-coding	2.4096218298517003	0.000285688094861524	2.3054417718066897
NM_031880	Tnk1|Kos1|Tnk1a|Tnk1b|RP23-422L16.12-002|11 B3|11|protein-coding	2.4066755526866	0.000168627171784292	2.69640464778804
NM_172417	Perm1|2310042D19Rik|-|4 E2|4|protein-coding	2.39984905449455	0.000307961475358645	2.2973912065853597
NM_016974	Dbp|-|-|7 B4|7 29.45 cM|protein-coding	2.3882175617569503	8.18267689442896e-05	3.5040092867515598
NM_001081335	Cul9|1810035I07Rik|Cul-9|Parc|mKIAA0708|-|17 C|17|protein-coding	2.37473539172726	4.8377567696841794e-05	4.22354206849077
NM_021384	Rsad2|2510004L01Rik|Vig1|cig5|-|12|12 A3|protein-coding	2.3585019697621403	6.52237283844994e-05	4.10182352773468
NM_025718	Dnase1l2|4733401H14Rik|-|17 A3.3|17|protein-coding	2.3494450750277998	0.00041642592327140095	2.3053838354773797
NM_194344	Sh3tc1|4631428G15|BC024909|-|5 B3|5|protein-coding	2.33960564740996	0.00044573101372677004	2.29733300513196
NR_027759	Dctd|6030466N05Rik|-|8 B1.2|8|protein-coding	2.33729092596487	0.000155494129428505	3.2018871712403705
NM_001290814	Aff3|3222402O04Rik|A730046J16|LAF-4|Laf4|-|1 B|1 16.58 cM|protein-coding	2.33444359767017	3.4221454273844605e-05	6.583322594805959
NM_029128	Qtrtd1|3110012M05Rik|4930470H18Rik|AI648807|-|16 B4|16|protein-coding	2.33355068346223	6.08120692655686e-05	4.3953323463488
NM_172945	Ankrd13b|AW124583|B930093C12Rik|RP23-81E16.2|11 B5|11|protein-coding	2.31735323370541	0.000100457633088897	3.91993765540411
NM_001081392	Mdn1|4833432B22Rik|A130070M06|AA958993|D4Abb1e|Gm135|-|4 A5|4 14.3 cM|protein-coding	2.31127327408918	3.73378317637439e-05	7.6946599050416395
NM_001109661	Bach2|E030004N02Rik|RP23-24E11.2|4 A4|4|protein-coding	2.30825416013111	4.53327251800286e-05	6.283400464141491
NM_011629	Nr2c1|4831444H07Rik|80.3|Eenr|TR2|Tr2-11|-|10 C2|10 48.81 cM|protein-coding	2.30359426522554	0.000115746402134395	3.86112516946697
NM_172468	Snx30|4732481H14Rik|C030041J06Rik|RP23-451K12.1|4 B3|4|protein-coding	2.30103856330379	8.42147912169586e-05	4.250782491736009
NM_001012325	Zfp708|Rslcan11|-|13 B3|13|protein-coding	2.29389020427298	0.0008294157310057969	2.05175311842235
NM_013630	Pkd1|PC1|mFLJ00285|-|17 A3.3|17 12.4 cM|protein-coding	2.28799795362128	4.55208067288456e-05	7.939538062776981
NM_001177352	Myc|AU016757|Myc2|Niard|Nird|bHLHe39|-|15 D2-D3|15 26.19 cM|protein-coding	2.28239226797114	5.1100419673876206e-05	7.01178463776546
NM_133667	Pdk2|-|RP23-112C19.5|11 D|11 59.01 cM|protein-coding	2.28205613817411	0.00013434042104515	3.89079812644779
NM_007930	Enc1|Nrpb|PIG10|-|13|13 D1|protein-coding	2.2729248310385	6.83266514964631e-05	5.68224256822389
NM_183024	Raver2|A430091O22Rik|RP23-336G7.1|4 C6|4|protein-coding	2.26933318322537	0.000132888216410975	4.08313136557619
NM_001177464	Zfp516|C330029B10Rik|D230016L03|Zfp26l|Znf516|mKIAA0222|-|18 E3|18|protein-coding	2.26744669686693	0.000349284325470158	2.89050635673114
NM_009593	Abcg1|AW413978|Abc8|White|-|17|17|protein-coding	2.26621481104198	5.9771078690113596e-05	6.93253064217142
NM_026505	Bambi|2610003H06Rik|-|18 A1|18|protein-coding	2.26567686992379	0.000633182269403675	2.37572247490743
NM_001177871	Filip1l|4631422O05Rik|Doc1|-|16 C1.1|16|protein-coding	2.2591855158030496	7.2964247853239e-05	5.77852164928315
NM_001174048	Cacna2d2|Cacna2d|a2d2|du|mKIAA0558|td|torpid|-|9 F1|9 58.02 cM|protein-coding	2.25559954562442	0.00041877707710355803	2.7851829932120604
NM_053180	Cdk20|4932702G04Rik|AU019450|AW558027|CDCH|Ccrk|PNQLARE|p42|-|13 B3|13|protein-coding	2.25558759427858	0.00086396936645533	2.17969860644404
NM_026185	Abhd15|1300007F04Rik|RP23-273P3.1|11 B5|11|protein-coding	2.2545024581629702	0.000109545402362091	4.53001961690419
NM_178253	Klhdc1|-|-|12 C2|12|protein-coding	2.24676556633163	0.00010206064288495401	4.909491291270901
NM_007941	Stx2|AW538950|Epim|G1-536-1|Syn-2|repro34|-|5 G1.3|5 67.99 cM|protein-coding	2.2450399562262797	8.088899534698851e-05	5.85924497451435
NR_037224	Mir3064|mmu-mir-3064|-|11|11 70.02 cM|ncRNA	2.2417095551561497	0.00019278088588885601	3.7940547275049705
NM_001290501	Znrf3|Gm1167|RP23-293J16.2|11 A1|11|protein-coding	2.23960345140584	9.114415270307671e-05	5.623110648028799
NM_028713	Rftn2|2700010E02Rik|3222401M22Rik|-|1|1 C1|protein-coding	2.22988891863845	0.00110944621632659	2.10793539807688
NM_010421	Hexa|Hex-1|-|9 B|9 32.02 cM|protein-coding	2.21931504505416	0.000114509144118965	5.35229019763799
NR_030671	AW011738|-|-|4 E2|4|ncRNA	2.21802349223488	0.000209268580568635	3.943200449821
NM_001297596	Inpp4b|E130107I17Rik|-|8 C2|8 39.02 cM|protein-coding	2.2137942322967	8.73090839451055e-05	7.48992130785849
NM_133206	Znrf1|B830022L21Rik|Rnf42|Zrfp1|nin283|-|8 E1|8|protein-coding	2.2085268538272	9.2584924833191e-05	7.211846851509071
NM_001005858	I830012O16Rik|-|-|19 C1|19|protein-coding	2.2037487908794997	0.00103013527639937	2.28097789860959
NM_001081012	Ccdc171|4930418J05Rik|4930473A06Rik|A330015D16Rik|RP23-311B24.5|4 C3|4|protein-coding	2.19791994759911	0.00064035194135887	2.7383713914263703
NM_172938	Scml4|9330161D17|mFLJ00197|-|10 B2|10|protein-coding	2.19761786492136	9.880939561753059e-05	7.760343734973411
NM_026405	Rab32|2810011A17Rik|AU022057|-|10 A1|10|protein-coding	2.19134573051233	0.000779058298941085	2.5948554433227002
NM_178699	B930041F14Rik|MNCb-3966|RP23-183D11.6|4 E2|4|protein-coding	2.18674952110836	0.000672780043684419	2.76192255553882
NR_015507	C130036L24Rik|ENSMUSG00000073627|-|1|1|ncRNA	2.18339300431046	0.0015251230633334901	2.07063666979962
NM_173019	Pfkfb4|C230090D14|-|9 F2|9|protein-coding	2.1832330204730703	0.000968396084628725	2.43547212049731
NM_026139	Armcx2|3230401N03Rik|AI043003|ALEX2|-|X E3|X|protein-coding	2.18197738903936	0.000170833634282979	4.9080911744695195
NM_145443	L2hgdh|BC016226|-|12 C2|12|protein-coding	2.17854573372257	0.00104989195118135	2.39082458015271
NM_134156	Actn1|3110023F10Rik|Actn1a|-|12 C3|12 36.49 cM|protein-coding	2.17827613434791	0.00011248520128958701	9.0380827228721
NM_001289603	Tfcp2|CP-2|CP2|D230015P20Rik|LBP-1c|LBP-1d|LBP1|LSF|Tcfcp2|UBP-1|-|15 F1|15 56.33 cM|protein-coding	2.17627295632699	0.000400776182719199	3.45400318304887
NM_009829	Ccnd2|2600016F06Rik|AI256817|BF642806|C86853|Vin-1|Vin1|cD2|-|6 F3|6 61.92 cM|protein-coding	2.17567750241548	0.000116466016242141	8.33917862311126
NM_023326	Bmyc|2900002K07Rik|AW060705|Mycb|RP23-225D24.2|2 A3|2|protein-coding	2.17264294029942	0.00070220430151294	2.8135584204605495
