Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-7d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logCPM
NM_010568	Insr|4932439J01Rik|CD220|D630014A15Rik|IR|IR-A|IR-B|-|8 A1.1|8 1.82 cM|protein-coding	3.9382295694557	1.3648568739938402e-11	4.8120282326403
NM_199449	Zhx2|Afr-1|Afr1|Raf|mKIAA0854|-|15 D1|15 24.01 cM|protein-coding	3.91471654720406	5.083371981864719e-12	5.93361320040701
NM_029933	Bcl9|2610202E01Rik|8030475K17Rik|A330041G23Rik|Gm130|-|3 F2|3|protein-coding	3.91269823991951	1.9429487177647802e-11	4.743291628572139
NM_133942	Plekha1|AA960558|C920009D07Rik|TAPP1|-|7 F3|7|protein-coding	3.8894211068703597	9.92999220078114e-12	5.48262288254865
NM_010118	Egr2|Egr-2|Krox-20|Krox20|NGF1-B|Zfp-25|Zfp-6|-|10 B5|10 34.96 cM|protein-coding	3.8890465390274	2.2402601703207e-10	3.50892417614304
NM_009911	Cxcr4|CD184|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo|-|1 E4|1 56.43 cM|protein-coding	3.8550307185235297	4.3778797551083195e-12	8.414178801692389
NM_001284402	P2rx7|AI467586|P2X(7)|P2X7R|-|5 F|5|protein-coding	3.83097501157606	3.473358298181339e-09	2.87916834855886
NM_021568	Pcbp3|AlphaCP-3|-|10|10 B5.1-B5.3|protein-coding	3.8082988535579	1.43037834675621e-08	2.50357421172842
NM_019654	Socs5|1810018L08Rik|Cish5|mKIAA0671|-|17 E4|17|protein-coding	3.80747477394958	1.4382105928797502e-10	4.09781577544123
NM_207105	H2-Ab1|AI845868|Abeta|H-2Ab|H2-Ab|I-Abeta|IAb|Ia-2|Ia2|Rmcs1|-|17 B1|17 17.98 cM|protein-coding	3.8043275794187896	4.94579819725958e-08	2.16170899631485
NM_001109661	Bach2|E030004N02Rik|RP23-24E11.2|4 A4|4|protein-coding	3.78961822821185	1.8473573209173698e-11	6.10567249651399
NM_001162532	Fam174b|-|-|7|7|protein-coding	3.7760149445679105	1.42062916474944e-08	2.5710896430739
NM_028971	Lrrc71|4933430H15Rik|-|3 F1|3|protein-coding	3.7602742529412403	8.97032242110902e-09	2.73324420699068
NM_144800	Mtss1|2310003N14Rik|BC024131|D130001D01Rik|Mim|mKIAA0429|-|15 D1|15|protein-coding	3.7568850423702003	6.16610811107164e-11	4.958981985687781
NM_001253857	Tet1|2510010B09Rik|AA517754|BB001228|Cxxc6|D10Ertd17e|LCX|mKIAA1676|-|10 B4|10 32.48 cM|protein-coding	3.75328582788114	1.09514189259648e-10	4.63969257100455
NM_024272	Ssbp2|1500004K09Rik|2310079I02Rik|9330163K02Rik|A830008M03Rik|AU067692|AW558684|Hspc116|SSDP2|RP23-114M15.1|13 C3|13|protein-coding	3.75317575162516	1.02703224326032e-10	4.70434267053029
NM_001024142	Fbxo10|FBX10|Gm634|RP23-218A4.5|4 B1|4|protein-coding	3.7352080651091804	9.02068110813969e-09	2.7910231756800497
NM_007483	Rhob|AA017882|Arh6|Arhb|-|12 A1.1|12|protein-coding	3.7276924056072	3.71086202783608e-11	6.01498239850335
NM_008331	Ifit1|ISG56|Ifi56|P56|-|19 C1|19|protein-coding	3.7193525039909305	8.147990850489131e-11	5.09141626287903
NM_013569	Kcnh2|AI326795|ERG1|LQT|Lqt2|M-erg|Merg1|merg1a|merg1b|-|5 A3|5 10.94 cM|protein-coding	3.66680820710352	9.6559843487606e-09	2.9465633003777905
NR_033793	Bend5|2310026E23Rik|RP23-186F24.1|4|4 C7|protein-coding	3.6630932270191003	1.9903019295882897e-07	2.03319753408236
NM_001252437	Mgrn1|2610042J20Rik|mKIAA0544|md|nc|-|16 A1|16 2.48 cM|protein-coding	3.62672508104227	1.56693857011158e-10	5.540534593094679
NM_177588	Thnsl1|AW413632|RP23-442K5.2|2 A3|2|protein-coding	3.62275879713907	1.01547048593593e-08	3.0352791773660295
NM_009027	Rasgrf2|6330417G04Rik|AW048350|Grf2|Ras-GRF2|-|13 C3-D1|13 47.43 cM|protein-coding	3.6192784027743596	2.79762669000965e-08	2.6849711876476903
NM_007423	Afp|-|-|5 E1|5 44.77 cM|protein-coding	3.60379577154176	1.39751269059438e-07	2.21299588916866
NM_001081212	Irs2|Irs-2|-|8 A1.1|8 5.35 cM|protein-coding	3.5946060583187998	7.60035550354268e-10	4.32971496003505
NM_205823	Tlr12|Gm1365|Tlr11|RP23-392K10.4|4 D2.2|4|protein-coding	3.58493629418765	4.1749700513213197e-10	4.80003520826402
NM_001081053	Itga10|A630048L14|-|3|3 F2.2|protein-coding	3.58072011936723	2.7518178718456803e-07	2.08016184210064
NM_007974	F2rl1|Gpcr11|PAR-2|Par2|-|13 D1|13 49.53 cM|protein-coding	3.57169675269921	6.25397767260118e-10	4.69637862248972
NM_028375	Cxx1c|2900027G03Rik|Mar8.1|Mart8a|RP23-479D16.1|X A5|X|protein-coding	3.5585676387541003	1.1247622582910002e-07	2.37286179129232
NR_040432	Gm15708|OTTMUSG00000025583|-|5|5 83.27 cM|ncRNA	3.5494968757380803	3.6448836085616797e-07	2.05201169075131
NM_023680	Tnfrsf22|2810028K06Rik|C130035G06Rik|SOBa|Tnfrh2|Tnfrsf1al2|mDcTrailr2|-|7 F5|7 88.27 cM|protein-coding	3.54330993039253	2.7376061971698498e-08	2.8997557262095297
NM_001081337	Sipa1l2|BC058408|mKIAA1389|-|8 E2|8|protein-coding	3.53868697621812	1.10524591303691e-09	4.4636343796352405
NM_010378	H2-Aa|Aalpha|H-2Aa|H2Aa|I-Aalpha|IAalpha|Ia-1|Ia1|-|17 B1|17 17.98 cM|protein-coding	3.52935004356811	7.154247995896259e-08	2.6032261041406803
NM_010631	Kifc3|AI325457|BB123200|-|8 D1|8 47.12 cM|protein-coding	3.52689678407411	3.0898567241511003e-07	2.1435426102251203
NM_026512	Bphl|2010012D11Rik|5730533B08Rik|AI115341|-|13|13 A4|protein-coding	3.50559877727761	4.24914480142358e-09	3.7164075402778
NM_172814	Lrp12|AI848829|C820005L12Rik|LRP-12|-|15 B3.1|15|protein-coding	3.49949019527738	1.0886627344501899e-08	3.25226219514116
NM_010162	Ext1|AA409028|-|15 C|15 20.0 cM|protein-coding	3.4682186051657795	1.3799276417817001e-09	4.745209988916111
NM_001081981	Nfix|CTF|NF-I/X|NF1-X|NFI-X|-|8 C1-C2|8 41.02 cM|protein-coding	3.45896191469743	7.07292270090792e-09	3.67389908497322
NM_146142	Tdrd7|5730495N10Rik|AI447470|PCTAIRE2BP|RP23-190O8.1|4 B1|4|protein-coding	3.45607436355306	5.85822083492761e-07	2.0799067009490098
NR_015556	2610035D17Rik|-|RP23-468D17.1|11 E2|11|ncRNA	3.4382257822223403	4.73341645933581e-09	4.05746338202156
NM_009238	Sox4|AA682046|Sox-4|RP23-262C6.1|13 A3-A5|13 12.87 cM|protein-coding	3.4265955909327204	6.23952092961797e-09	3.9345663060741902
NM_175446	Zmat1|A230096A06|AW990744|B930008K04Rik|-|X E3|X|protein-coding	3.404351792709	2.82320173518983e-07	2.40989000591418
NM_177715	Kctd12|AU046135|AW538430|Pfet1|Pfetin|-|14 E2.3|14|protein-coding	3.3855169434363503	3.3093298541943704e-09	4.68679380405346
NM_178220	Arrb1|1200006I17Rik|AW208571|G430100A01Rik|-|7 E2|7 54.09 cM|protein-coding	3.37004509719443	1.6591860204036e-09	5.93166635905303
NM_011594	Timp2|D11Bwg1104e|Timp-2|RP23-394O9.2|11 E2|11 83.09 cM|protein-coding	3.36950020356893	1.63554946985349e-09	6.013470062387331
NM_026116	Bbs2|2410125H22Rik|AI447581|-|8 C5|8|protein-coding	3.3671035362875403	3.1513075391712e-08	3.2723732680150404
NM_001003912	Arhgef11|B930073M02|E130307F09|PDZ-RhoGEF|Prg|RhoGEF|mKIAA0380|-|3 F1|3|protein-coding	3.3368208276558398	5.3541563638822e-09	4.675961625005019
NM_134160	Mcoln3|6720490O21Rik|TRPML3|Va|-|3 H2|3 71.03 cM|protein-coding	3.32966013314317	2.60067147449896e-07	2.64097554990223
NM_021540	Rnf130|G1RZFP|G1rp|GOLIATH|GP|RP23-319B15.1|11|11 B1.2|protein-coding	3.32384526596264	9.6559843487606e-09	4.3522462969301
NM_172945	Ankrd13b|AW124583|B930093C12Rik|RP23-81E16.2|11 B5|11|protein-coding	3.32196894682968	1.96760173060454e-08	3.7801376809171097
NM_021384	Rsad2|2510004L01Rik|Vig1|cig5|-|12|12 A3|protein-coding	3.3119950626838195	1.67335326741538e-08	3.96973270258965
NM_009593	Abcg1|AW413978|Abc8|White|-|17|17|protein-coding	3.3035517696547596	2.5161112760418103e-09	6.78612603182795
NM_026140	Ears2|3230401I01Rik|AL024049|mKIAA1970|-|7 F3|7|protein-coding	3.2842884222062496	4.38534058408207e-08	3.4796926864911604
NM_009847	Cd2ap|AL024079|C78928|METS-1|Mets1|-|17 B3|17|protein-coding	3.2704171317439403	5.42210671298498e-09	5.67698202264197
NM_007723	Cnga1|Cncg|-|5 C3.2|5 38.44 cM|protein-coding	3.2696944163343704	2.5626698017657402e-08	3.93157837584301
NM_010286	Tsc22d3|DIP|Dsip1|Gilz|TSC-22R|Tilz3|RP23-440B21.1|X F1|X|protein-coding	3.2580378441011804	3.0159906874932598e-09	8.561217079102711
NM_015818	Hs6st1|6Ost1|-|1 B|1|protein-coding	3.25128228091161	5.0223567121330395e-09	6.285098597009691
NM_011976	Sema4g|AI507908|AW554132|-|19 C3|19|protein-coding	3.23520102147645	6.200955524733401e-07	2.5566323781537403
NM_025943	Dzip1|2510025K24Rik|2810422M04Rik|mKIAA0996|-|14 E4|14|protein-coding	3.2145480024416297	8.734260561000741e-09	5.740531384249259
NM_013855	Abca3|1810036E22Rik|ABC-C|Abc3|-|17 A3.3|17|protein-coding	3.20221698823129	8.37960342898611e-09	6.26622536255633
NM_025427	Rgcc|1190002H23Rik|Rgc-32|Rgc32|-|14 D3|14|protein-coding	3.1959209534805	1.2267280733378501e-08	5.47735497506877
NM_026185	Abhd15|1300007F04Rik|RP23-273P3.1|11 B5|11|protein-coding	3.1953899625262405	3.09296905872701e-08	4.39164210213023
NM_177741	Ppp1r3b|6430576E21|AW821953|GL|PTG|-|8 A4|8|protein-coding	3.18788715480388	3.48467614304272e-06	2.04172356691238
NM_008976	Ptpn14|C130080N23Rik|OTTMUSG00000022087|PTP36|-|1 H6|1 95.03 cM|protein-coding	3.17439250629978	1.2538251141978e-07	3.3812300204405803
NM_020275	Tnfrsf10b|DR5|KILLER|Ly98|MK|TRAILR2|TRICK2A|TRICK2B|TRICKB|-|14 D2|14|protein-coding	3.17384057530546	1.08669705860723e-06	2.50217033697293
NM_052835	Rpl10|D0HXS648|DXHXS648|DXHXS648E|QM|QM16|RP23-436K3.4|X A7.3|X 37.94 cM|protein-coding	3.1707597704526402	8.329663049593449e-07	2.6279432525278703
NM_134042	Aldh6a1|1110038I05Rik|AI314632|Mmsdh|-|12 D1|12 39.21 cM|protein-coding	3.1643386796584703	1.79802698114753e-07	3.2180825701400204
NM_013883	Scmh1|AI315320|AI851618|Scml1|Scml3|RP23-106K5.1|4 D1-D2|4 56.52 cM|protein-coding	3.1566292989207	7.93900987289654e-08	3.83015050994149
NM_001177352	Myc|AU016757|Myc2|Niard|Nird|bHLHe39|-|15 D2-D3|15 26.19 cM|protein-coding	3.15424644456157	1.1439353779480401e-08	6.882541010623339
NM_016974	Dbp|-|-|7 B4|7 29.45 cM|protein-coding	3.14641767846615	1.56036770631986e-07	3.39239110368263
NR_045068	Gm20324|-|RP23-223M20.2|15 E|15 38.76 cM|ncRNA	3.1364451115307403	8.9369942373195e-08	3.8894822855926203
NM_010792	Mettl1|2810012D02Rik|-|10 D3|10|protein-coding	3.1362851859654803	1.0924057452225199e-07	3.73025543249731
NM_001045540	Gm12185|OTTMUSG00000005523|RP23-14F5.7|11 B1.2|11|protein-coding	3.13394135343637	1.60010069973739e-07	3.45087460253763
NM_013915	Zbtb18|RP58|Zfp238|Znf238|-|1|1 H3|protein-coding	3.12085822615555	6.97604160338981e-08	4.26867668195481
NM_018883	Camkk1|AI846603|CaMKKalpha|Camkk|RP23-263M10.4|11 B4|11|protein-coding	3.11997909138627	3.09965420965333e-07	3.09491922298067
NM_001100449	Taf4b|105kDa|2610524B04Rik|4932409F03Rik|AW987595|TAFII105|Taf2c2|-|18 A1|18|protein-coding	3.1122255211164505	4.62224030429296e-08	4.673762318885901
NM_009155	Sepp1|AU018766|D15Ucla1|Se-P|selp|-|15 A1|15 1.84 cM|protein-coding	3.1084688034125603	1.77126122915555e-08	7.01831314280544
NR_105939	Mir6973a|mmu-mir-6973a|-|-|ncRNA	3.1073740865497297	7.18181200457649e-07	2.6898148983034997
NM_172938	Scml4|9330161D17|mFLJ00197|-|10 B2|10|protein-coding	3.10516733898256	1.66691153828195e-08	7.62135208960916
NM_001081069	Rgs11|C78048|-|17 A3.3|17|protein-coding	3.10277919698974	3.41635622647264e-07	3.12213146699996
NM_001289740	Mturn|2410066E13Rik|AI448550|B230212L03Rik|-|6 B3|6|protein-coding	3.10219655231463	2.56012685771941e-08	5.9998576108793795
NM_133918	Emilin1|5830419M17Rik|AW229038|BB105748|EMILIN-1|gp115|-|5 B1|5|protein-coding	3.0956345107190697	1.1247622582910002e-07	3.99637181608298
NM_178149	Pik3ip1|1500004A08Rik|5830455E04Rik|Crkd|Hgfl|RP23-191E3.6|11 A1|11|protein-coding	3.08838451732518	2.37735192834281e-08	6.58856336640108
NM_010577	Itga5|Cd49e|Fnra|VLA5|-|15 F3|15 58.9 cM|protein-coding	3.0826766276639503	5.4294528264934094e-06	2.1246497549954397
NM_138605	Ppp1r3f|DXImx48e|R3F|RF3|Sfc15|RP23-135F22.4|X A1.1|X 3.4 cM|protein-coding	3.06289203733891	6.909222635089949e-07	2.90899524731166
NM_028518	Col20a1|1700051I12Rik|RP23-397H18.4|2 H4|2|protein-coding	3.0403055918822797	9.41850814077469e-06	2.00277669361909
NM_178699	B930041F14Rik|MNCb-3966|RP23-183D11.6|4 E2|4|protein-coding	3.0366821524936096	1.45538033788759e-06	2.62757056475237
NM_133667	Pdk2|-|RP23-112C19.5|11 D|11 59.01 cM|protein-coding	3.03453150742114	2.4462140110506303e-07	3.77357694747874
NM_001081392	Mdn1|4833432B22Rik|A130070M06|AA958993|D4Abb1e|Gm135|-|4 A5|4 14.3 cM|protein-coding	3.0297844981667597	3.63965662822042e-08	7.58338609731217
NM_009984	Ctsl|1190035F06Rik|Ctsl1|MEP|fs|nkt|-|13 B3|13 33.26 cM|protein-coding	3.01902135394373	5.437802546689961e-07	3.27948791175592
NR_105744	Mir6236|mmu-mir-6236|-|-|ncRNA	3.01424628057252	4.33007477751206e-08	7.483511272270629
NM_001008700	Il4ra|CD124|Il4r|-|7 F3|7 68.94 cM|protein-coding	3.0087747864927	4.4572862732909406e-08	7.6458938250080095
NM_177374	Trmt61a|6720458F09Rik|AI606093|Gcd14|Trm61|-|12 F1|12|protein-coding	3.00614115252506	1.2898424409861501e-07	4.62183037022511
NM_194344	Sh3tc1|4631428G15|BC024909|-|5 B3|5|protein-coding	2.98382965180133	8.59917841923327e-06	2.19450756275966
NM_008243	Mst1|D3F15S2h|D9H3F15S2|DNF15S2h|Hgfl|-|9 F2|9 59.07 cM|protein-coding	2.97926483557185	4.64412249900907e-06	2.45952166782007
NM_144551	Trib2|AW319517|TRB-2|TRB2|-|12 A1.1|12|protein-coding	2.9734405957912498	7.28596396966076e-08	6.78967789980202
NM_001297596	Inpp4b|E130107I17Rik|-|8 C2|8 39.02 cM|protein-coding	2.9613150846060403	7.513252646116361e-08	7.3694617567001295
NM_001289603	Tfcp2|CP-2|CP2|D230015P20Rik|LBP-1c|LBP-1d|LBP1|LSF|Tcfcp2|UBP-1|-|15 F1|15 56.33 cM|protein-coding	2.9557576320134102	8.24952781865192e-07	3.32691688961852
NR_002898	Snora65|MBII-351|Rnu65|-|2 B|2|snoRNA	2.95280324651481	1.2224126544246901e-06	3.0712971824651403
NM_008539	Smad1|AI528653|Madh1|Madr1|Mlp1|MusMLP|-|8 C2|8|protein-coding	2.9525135327473597	2.3924872625118197e-07	4.45836733156984
NM_009926	Col11a2|-|RP23-222K15.2|17 B1|17 17.98 cM|protein-coding	2.9377953708894102	8.16708777827055e-07	3.46807702261869
NM_134156	Actn1|3110023F10Rik|Actn1a|-|12 C3|12 36.49 cM|protein-coding	2.9262764788552897	9.10577199620491e-08	8.91532285081123
NM_001114386	Nedd4l|1300012C07Rik|Nedd4-2|Nedd4b|-|18 E1|18|protein-coding	2.90491008734356	2.85494444590018e-07	4.91042191309805
NM_027919	Tha1|1300017K07Rik|GLY1|RP23-268N22.3|11 E2|11|protein-coding	2.89698624662973	8.79193026261018e-07	3.7026654118764704
NM_008206	H2-Oa|H-2Oa|-|17 B1|17 17.98 cM|protein-coding	2.89448875883317	8.06088628571444e-07	3.79585932807696
NM_009854	Cd7|-|RP23-400P17.1|11 E2|11 84.85 cM|protein-coding	2.89022669071632	1.60293071611683e-07	6.76401158676646
NM_013659	Sema4b|SemC|Semac|mKIAA1745|-|7 D2|7|protein-coding	2.88651571321955	2.02903980062595e-07	6.08241236190547
NM_010588	Jag2|D12Ggc2e|Serh|mJagged2-1|sm|-|12 F1|12 61.37 cM|protein-coding	2.8783454753435804	1.2194694471177698e-05	2.3092749135322004
NM_175184	Mvb12b|2610200O14Rik|2610528K11Rik|AI414895|Fam125b|RP23-421L7.1|2 B|2|protein-coding	2.86210089590857	3.6480310812922603e-07	5.04451594029796
NM_145434	Nr1d1|A530070C09Rik|R75201|RP23-395E10.7|11 D|11|protein-coding	2.8594649816627	5.81937709818861e-06	2.58196415237202
NM_001039723	Tmem120b|-|-|5 F|5|protein-coding	2.8526088459250802	4.3158263022436695e-06	2.7716577916772205
NM_194464	Mrvi1|BB115629|Irag|Ris1|mCG_7238|7 F1|7 57.9 cM|protein-coding	2.84894715959018	3.0623424664476396e-05	2.0022442549895
NM_175649	Tnfrsf26|Tnfrh3|Tnfrsf24|-|7 F5|7 88.26 cM|protein-coding	2.8451321431031698	3.02179201922027e-07	6.06012175171801
NM_031880	Tnk1|Kos1|Tnk1a|Tnk1b|RP23-422L16.12-002|11 B3|11|protein-coding	2.8446899549113898	6.08921987480109e-06	2.62063479798065
NM_011182	Cyth3|AI648983|ARNO3|CLM3|Grp1|Pscd3|-|5 G2|5 82.36 cM|protein-coding	2.8344566091614403	6.34114694236102e-07	4.61644980088229
NM_133206	Znrf1|B830022L21Rik|Rnf42|Zrfp1|nin283|-|8 E1|8|protein-coding	2.8287322859471	2.83533818342479e-07	7.106151277968941
NM_008518	Ltb|AI662801|LTbeta|Tnfc|Tnfsf3|p33|-|17 B1|17 18.59 cM|protein-coding	2.82709222990201	2.4651190789944897e-07	8.66027669180505
NM_001290715	Bai2|-|RP23-198O15.5|4 D2.2|4|protein-coding	2.81638889623636	1.61319342282745e-05	2.37849147118004
NM_009003	Rab4a|AI848268|Rab4|-|8 E2|8 72.19 cM|protein-coding	2.81615784055106	2.9785903709914798e-06	3.23790050787513
NM_007881	Atn1|Atr1|Drpla|atrophin-1|-|6 F2|6 59.17 cM|protein-coding	2.8112400328642404	3.79126810431855e-07	6.3359401159655
NM_178061	Mob3b|8430436F23Rik|A430018A01Rik|Mobkl2b|RP23-454N16.6|4 A5|4 16.86 cM|protein-coding	2.80533033372423	6.49209078914523e-06	2.7307921376987703
NM_172767	Vwa5a|5830475I06Rik|AW552491|BCSC-1|E130119J22|Loh11cr2a|-|9 B|9|protein-coding	2.79753075418186	1.5458070622848499e-06	4.0027198817064
NM_011390	Slc12a7|AA408796|D13Ertd261e|Kcc4|-|13 C1|13 40.15 cM|protein-coding	2.7818626893580896	3.81298467767235e-07	8.784418646424559
NM_025611	Cul7|2510004L20Rik|AA409809|C230011P08Rik|p185|p193|-|17 C|17|protein-coding	2.7778904164934906	2.93103614097044e-06	3.5230894830447994
NM_053180	Cdk20|4932702G04Rik|AU019450|AW558027|CDCH|Ccrk|PNQLARE|p42|-|13 B3|13|protein-coding	2.7758851877433903	4.00923220580378e-05	2.0873932711573704
NM_011770	Ikzf2|A730095J18Rik|Helios|Zfpn1a2|Znfn1a2|-|1 C3|1|protein-coding	2.77223892025874	1.10776714339326e-06	4.64780743708483
NM_010016	Cd55|Daf|Daf-GPI|Daf1|GPI-DAF|AC111067.1|1 E4|1 56.89 cM|protein-coding	2.7506066675135297	7.94875848308803e-07	5.70103664176686
NM_028037	Acad10|2410021P16Rik|-|5 F|5|protein-coding	2.74619907897389	9.00479199545111e-06	2.8108982682503902
NM_177386	Sfmbt2|D2Wsu23e|D330030P06Rik|RP23-6M16.3-01|2 A1|2 7.81 cM|protein-coding	2.74356914563998	7.889827002723081e-06	2.9286933866791403
NM_024267	Ipo4|8430408O15Rik|AA409693|Imp4a|RanBP4|-|14 C3|14 28.19 cM|protein-coding	2.74104712386025	8.480143796968629e-07	5.822228928213249
NM_198420	Arhgap39|9530053N22|AI843066|D15Wsu169e|Kiaa1688|Porf-2|-|15 D3|15 36.28 cM|protein-coding	2.7376871864179098	1.61038124527075e-06	4.53226254143816
NM_001077638	Prmt2|AI504737|Hrmt1l1|-|10 C1|10 38.74 cM|protein-coding	2.7331242131032205	3.02137476658302e-06	3.86949470241135
NM_022030	Sv2a|AI746429|mKIAA0736|-|3|3 F2|protein-coding	2.72928841035645	1.59982920811943e-05	2.52144695202129
NM_009441	Ttc3|2610202A04Rik|AA409221|D16Ium21|D16Ium21e|TPRD|mKIAA4119|-|16 C3.3-4|16 55.18 cM|protein-coding	2.72798239905476	8.196571238105009e-07	6.5404853325928
NM_001171002	Degs2|2210008A03Rik|AI852933|DES2|-|12 F1|12|protein-coding	2.7211518183423595	8.16708777827055e-07	7.03672704387562
NM_001081335	Cul9|1810035I07Rik|Cul-9|Parc|mKIAA0708|-|17 C|17|protein-coding	2.7014252173153297	2.75328149091553e-06	4.16179578594747
NM_009076	Rpl12|E430018F03|-|2 B|2|protein-coding	2.6925156193313198	2.93294849180543e-06	4.18562595525963
NM_172508	Dse|6030499O08|AI480506|B130024B19Rik|Sart2|-|10 B1|10|protein-coding	2.68870740762477	1.8804841986629101e-06	5.02112726921005
NM_026139	Armcx2|3230401N03Rik|AI043003|ALEX2|-|X E3|X|protein-coding	2.6886709188392204	2.00300533451097e-06	4.81541526547943
NM_010421	Hexa|Hex-1|-|9 B|9 32.02 cM|protein-coding	2.67168906470985	1.92432688318488e-06	5.26864136127723
NM_001163396	Evl|AI528774|-|12|12 F2|protein-coding	2.6648104684862597	1.19705882465315e-06	8.7360861737448
NM_172904	Fsd2|9830160G03Rik|Spryd1|-|7 D3|7|protein-coding	2.65069958615204	9.40694850473621e-05	2.0496784347136
NM_145711	Tox|1700007F02Rik|RP23-395P16.1|4 A1|4|protein-coding	2.6499338166553903	1.7392010638551102e-06	6.369794758033231
NM_206856	Tacc2|mKIAA4180|MNCb-3527|7 F4|7|protein-coding	2.64646384752984	6.58772593248319e-06	3.7949564898276202
NM_028270	Aldh1b1|2700007F14Rik|RP23-358I3.2|4|4 B2|protein-coding	2.6414477659468596	1.00883287778998e-05	3.35289326720099
NM_007696	Ovgp1|120kDa|AU016433|AU019448|Chit5|MOGP|OGP|muc9|-|3|3 F3|protein-coding	2.63939516245152	0.00010288970786803499	2.04015964240015
NM_026268	Dusp6|1300019I03Rik|MKP-3|MKP3|PYST1|-|10|10 C3|protein-coding	2.63251562784836	2.14209262226655e-06	6.24726414054201
NM_024479	Wbscr27|AW492986|BC002286|-|5 G2|5|protein-coding	2.61898959603477	2.0638034042999103e-05	2.89706227026012
NM_029116	Kbtbd11|2900016B01Rik|4930465M17Rik|mKIAA0711|-|8 A1.1-2|8|protein-coding	2.6163813606926603	1.9412134996131698e-06	8.27179982944947
NM_001177871	Filip1l|4631422O05Rik|Doc1|-|16 C1.1|16|protein-coding	2.61129792099962	2.9393172287771402e-06	5.710227542057001
NM_018730	Rpl36|-|-|17 D|17|protein-coding	2.60853396787085	1.46956089268056e-05	3.26998055436979
NM_177687	Crebl2|AI046348|B230205M03|-|6 G1|6|protein-coding	2.6069638708542597	4.21047905210327e-06	4.8234053372456795
NM_053262	Hsd17b11|Dhrs8|Pan1b|SDR2|retSDR2|RP23-102H7.2|5|5 E4|protein-coding	2.60642046080885	4.09194880929836e-06	4.95037401031516
NM_175098	Ccdc126|6330407D12Rik|AA675040|AI465320|AL022711|-|6 B2.3|6|protein-coding	2.60563938611134	6.8134118485113e-06	4.03101209676283
NM_033268	Actn2|1110008F24Rik|-|13 A1|13 4.54 cM|protein-coding	2.60419631743705	7.278697558874719e-06	3.96235474245535
NM_001163471	Hectd2|4921524L07|A630025O09Rik|AW212605|-|19 C2|19|protein-coding	2.60147297075998	1.19013166246618e-05	3.54272512410456
NR_027759	Dctd|6030466N05Rik|-|8 B1.2|8|protein-coding	2.60102314342312	1.73840803776956e-05	3.1472084720326503
NR_046233	Rn45s|-|-|-|rRNA	2.59216319942522	2.3227709950381e-06	12.263774980211199
NM_001033382	Cacna2d4|5730412N02Rik|BE686333|-|6 F1|6|protein-coding	2.58592055762694	6.7401428835889e-06	4.3763647341660805
NM_145524	Mettl8|BC004636|Tip|RP23-359E23.1|2 C2|2|protein-coding	2.5854707590836403	4.9421601180273594e-06	4.93245216531612
NM_179203	Atad3a|2400004H09Rik|Atad3|Tob3|mKIAA1273|RP23-242K15.3|4 E2|4|protein-coding	2.58215721592541	4.2892084983548895e-06	5.369264369970349
NM_001042727	Rarg|Nr1b3|RAR-gamma|RARD|RARgamma2|-|15 E-F3|15 57.4 cM|protein-coding	2.5820129487985497	4.2892084983548895e-06	5.39460799236545
NM_029839	Trub1|2610009I02Rik|9030425C13Rik|AI448235|BB118943|C76870|-|19 D2|19|protein-coding	2.58100558484039	8.075326748437931e-06	4.105569046587569
NM_199029	Zfp395|BC053701|Gm910|-|14 D1|14|protein-coding	2.56384304880416	5.15981501338945e-06	5.25390617259087
NM_172417	Perm1|2310042D19Rik|-|4 E2|4|protein-coding	2.54374197339578	9.01831270352552e-05	2.25998408395723
