Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-12d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logCPM
NM_011976	Sema4g|AI507908|AW554132|-|19 C3|19|protein-coding	3.49805122211819	1.43415282114368e-07	2.50727331764191
NM_028971	Lrrc71|4933430H15Rik|-|3 F1|3|protein-coding	3.48743078627979	8.18271015371293e-08	2.7268450902274104
NM_001286857	Gpatch4|2610029K21Rik|Gpatc4|-|3 F1|3|protein-coding	3.48431641329419	5.03997071353519e-09	4.05610236149343
NM_001081977	Rnf144a|Rnf144|UIP4|Ubce7ip4|-|12|12 A3|protein-coding	3.48177296418369	9.71880242191794e-10	5.58296050776193
NM_177715	Kctd12|AU046135|AW538430|Pfet1|Pfetin|-|14 E2.3|14|protein-coding	3.46922543143556	2.70085844225226e-09	4.65114838605346
NM_011770	Ikzf2|A730095J18Rik|Helios|Zfpn1a2|Znfn1a2|-|1 C3|1|protein-coding	3.4406021537772205	3.93991518477591e-09	4.549502417536
NM_009403	Tnfsf8|CD153|CD30LG|Cd30l|-|4 C1|4 34.06 cM|protein-coding	3.39773015725101	3.4140208661071403e-08	3.3985325443206205
NM_009706	Arhgap5|p190-B|p190B|-|12 C1|12 22.16 cM|protein-coding	3.3907269192827303	1.9690837070840798e-08	3.7270963417769303
NM_021384	Rsad2|2510004L01Rik|Vig1|cig5|-|12|12 A3|protein-coding	3.38268824166338	1.50946783099849e-08	3.93533034141397
NM_001146060	Als2cl|79H19D|79H19E|BC022645|D930044G19Rik|mRn.49018|-|9 F3|9 60.79 cM|protein-coding	3.3801699581075	1.26262914303484e-09	8.51173899763921
NM_001198914	Myb|AI550390|M16449|c-myb|-|10 A3|10 9.75 cM|protein-coding	3.360864100776	2.5157434912474902e-08	3.73288760640471
NM_007423	Afp|-|-|5 E1|5 44.77 cM|protein-coding	3.35926994943378	8.68237840593919e-07	2.20699195023424
NM_001045540	Gm12185|OTTMUSG00000005523|RP23-14F5.7|11 B1.2|11|protein-coding	3.3560615109659904	4.7779203007852104e-08	3.4021599394243105
NM_177741	Ppp1r3b|6430576E21|AW821953|GL|PTG|-|8 A4|8|protein-coding	3.3525612092364705	1.87654763384985e-06	2.0010749250751902
NR_033133	Plscr3|2210403O21Rik|2610037N06Rik|ESTM3|X83310|RP23-422L16.10-001|11 B3|11 42.9 cM|protein-coding	3.3027673604518197	2.0810488305886102e-08	4.23851561445804
NM_001081278	Tbc1d4|5930406J04Rik|A930035N22|AV295684|As160|-|14 E2.3|14|protein-coding	3.2772420326181604	2.1970622479364e-07	2.96245561038889
NM_025427	Rgcc|1190002H23Rik|Rgc-32|Rgc32|-|14 D3|14|protein-coding	3.27337496031596	8.594185865564642e-09	5.44106513416791
NM_016956	Hbb-b2|AI036344|Hbb2|Hbbt2|beta2|-|7 E3|7 54.85 cM|protein-coding	3.26560173105378	1.96845056869278e-07	3.0534252692878403
NM_008220	Hbb-bt|Beta-t|-|7|7|protein-coding	3.26560173105378	1.96845056869278e-07	3.0534252692878403
NM_133220	Sgk3|2510015P22Rik|A330005P07Rik|Cisk|fy|fz|-|1 A2|1 2.08 cM|protein-coding	3.26440791531918	2.07740404623773e-08	4.55433283058471
NM_172665	Pdk1|B830012B01|D530020C15Rik|RP23-5K9.5|2 C3|2|protein-coding	3.2606367600625896	4.97748305077014e-09	7.899851949623799
NM_009984	Ctsl|1190035F06Rik|Ctsl1|MEP|fs|nkt|-|13 B3|13 33.26 cM|protein-coding	3.25554757357098	1.49863941330216e-07	3.2280291226216202
NM_007707	Socs3|Cis3|Cish3|EF-10|Ef10|SSI-3|Ssi3|RP23-268N22.6|11 E2|11|protein-coding	3.25298727831179	7.069230402005909e-09	6.51162521301342
NM_022327	Ralb|5730472O18Rik|-|1|1 E2|protein-coding	3.2450788597449	4.30597289456546e-07	2.7668992027551202
NM_001202500	Armcx4|AI448196|Gm195|RP23-26D22.8|X E3|X|protein-coding	3.24418568097938	1.49495645539505e-06	2.28013837999701
NM_030014	Hook1|A930033L17Rik|azh|RP23-80B16.4|4 C5|4 44.17 cM|protein-coding	3.24024762978096	3.20216670960571e-08	4.34846972244639
NM_001003912	Arhgef11|B930073M02|E130307F09|PDZ-RhoGEF|Prg|RhoGEF|mKIAA0380|-|3 F1|3|protein-coding	3.23197089789202	2.5326270383672002e-08	4.657137642266269
NM_011161	Mapk11|P38b|Prkm11|Sapk2|Sapk2b|p38-2|p38beta|p38beta2|-|15 E3|15|protein-coding	3.22349539913899	2.96865110487524e-07	3.0157938774120403
NM_001081302	Trio|6720464I07Rik|AA408740|Solo|-|15 B1|15|protein-coding	3.21567023131643	3.06802027488891e-08	4.610579651769299
NM_008539	Smad1|AI528653|Madh1|Madr1|Mlp1|MusMLP|-|8 C2|8|protein-coding	3.21504599269729	3.8274334636434196e-08	4.40228013642116
NM_001162932	Rmi2|A630055G03Rik|Gm537|Gm929|-|16 A1|16|protein-coding	3.19501788317007	2.95001292125277e-07	3.13019186911444
NM_010568	Insr|4932439J01Rik|CD220|D630014A15Rik|IR|IR-A|IR-B|-|8 A1.1|8 1.82 cM|protein-coding	3.14029421091421	5.1108330968610494e-08	4.84707449988816
NM_206856	Tacc2|mKIAA4180|MNCb-3527|7 F4|7|protein-coding	3.1313477332094903	1.8415074563509e-07	3.7093892472227203
NM_145711	Tox|1700007F02Rik|RP23-395P16.1|4 A1|4|protein-coding	3.12756186703695	2.68660117434442e-08	6.283787870748191
NM_172443	Tbc1d16|B930087K01|BC026530|Tcd1d16|RP23-458A23.5|11 E2|11|protein-coding	3.1261111004893	7.56945911806319e-06	2.00096745698914
NM_008116	Ggt1|CD224|GGT|GGT 1|GGT-1|Ggtp|dwg|-|10 C1|10|protein-coding	3.1234311048026	4.2513522787597e-08	5.2190068716996905
NM_008339	Cd79b|B29|Ig-beta|Igb|Igbeta|RP23-418O11.7|11 E1|11 68.89 cM|protein-coding	3.10318958953851	8.7874613833052e-08	4.588263191583169
NM_008881	Plxna1|2600013D04Rik|NOV|PlexA1|Plxn1|mKIAA4053|-|6 E2|6|protein-coding	3.07965222326657	2.25420421100727e-06	2.56027992061379
NM_175136	Rnf122|1110063C11Rik|-|8 A3|8|protein-coding	3.0397565177739305	3.7093894826291e-07	3.7642282399419997
NM_133891	Slc44a1|2210409B22Rik|4833416H08Rik|AW547365|CHTL1|CTL1|Cdw92|RP23-20E10.4|4 B2|4|protein-coding	3.03721860605829	5.2885290359211e-07	3.5375267773248398
NM_008816	Pecam1|C85791|Cd31|PECAM-1|Pecam|RP23-247J12.1|11 E1|11|protein-coding	3.0364264376449297	5.5875664767485094e-08	6.9873051372842
NM_009847	Cd2ap|AL024079|C78928|METS-1|Mets1|-|17 B3|17|protein-coding	3.0035402040833397	1.10329506660425e-07	5.67528588174636
NM_028765	Acoxl|1200014P05Rik|AV025673|RP23-134I15.2|2 F1|2|protein-coding	2.9767236907064403	7.5709779069416306e-06	2.34208427648861
NM_013915	Zbtb18|RP58|Zfp238|Znf238|-|1|1 H3|protein-coding	2.95224609834625	4.6842123637417404e-07	4.25856519036183
NM_008976	Ptpn14|C130080N23Rik|OTTMUSG00000022087|PTP36|-|1 H6|1 95.03 cM|protein-coding	2.9285081095739502	1.6070861243683902e-06	3.37987776735653
NM_008331	Ifit1|ISG56|Ifi56|P56|-|19 C1|19|protein-coding	2.911750858188	3.30522589931864e-07	5.136942627394499
NM_178061	Mob3b|8430436F23Rik|A430018A01Rik|Mobkl2b|RP23-454N16.6|4 A5|4 16.86 cM|protein-coding	2.91151954962363	5.72692332826237e-06	2.6911908192602403
NM_001025261	Tpd52|AI043038|mD52|-|3|3 A1-A2|protein-coding	2.9105900416878097	8.948691462754809e-06	2.47268357919421
NM_133942	Plekha1|AA960558|C920009D07Rik|TAPP1|-|7 F3|7|protein-coding	2.90510290224875	3.02160792604224e-07	5.540190025317509
NM_024272	Ssbp2|1500004K09Rik|2310079I02Rik|9330163K02Rik|A830008M03Rik|AU067692|AW558684|Hspc116|SSDP2|RP23-114M15.1|13 C3|13|protein-coding	2.89481741995325	5.29813584790483e-07	4.75432651731632
NM_009687	Apex1|APE|Apex|HAP1|Ref-1|-|14 C3|14 26.3 cM|protein-coding	2.8850033597445797	5.47466004869388e-07	4.84957779337203
NM_001289925	Egr3|Pilot|-|14 D2|14|protein-coding	2.8707458094525897	6.09826359240962e-07	4.89169720899118
NM_007908	Eef2k|C86191|eEF-2K|-|7|7 F3|protein-coding	2.86242681417743	9.12698348256459e-07	4.40568928937349
NM_010792	Mettl1|2810012D02Rik|-|10 D3|10|protein-coding	2.8622840022646403	1.7189848472011502e-06	3.73258425609812
NM_177584	Btla|A630002H24|-|16 B5|16|protein-coding	2.84667952949087	4.72277184254253e-07	5.82944502236962
NM_175482	Usp28|9830148O20Rik|AU022237|mKIAA1515|-|9 A5.3|9|protein-coding	2.84295942141491	4.38625730041712e-07	6.27316878070814
NM_001081981	Nfix|CTF|NF-I/X|NF1-X|NFI-X|-|8 C1-C2|8 41.02 cM|protein-coding	2.83545016339297	2.25420421100727e-06	3.7091967814305495
NM_009656	Aldh2|Ahd-5|Ahd5|-|5|5 F-G1|protein-coding	2.83148710694867	7.68189547037845e-06	2.85448144100049
NM_010016	Cd55|Daf|Daf-GPI|Daf1|GPI-DAF|AC111067.1|1 E4|1 56.89 cM|protein-coding	2.8282723075484597	5.939048940061339e-07	5.662288156023611
NM_001201391	Hbb-bs|Beta-s|Hbbt1|Hbbt2|-|7|7|protein-coding	2.79218541646066	9.67275400220908e-07	5.23113426518725
NM_001278161	Hbb-b1|AA409645|Hbb1|Hbbt1|Hbbt2|MommeD7|beta1|-|7 E3|7 54.85 cM|protein-coding	2.79218541646066	9.67275400220908e-07	5.23113426518725
NM_010118	Egr2|Egr-2|Krox-20|Krox20|NGF1-B|Zfp-25|Zfp-6|-|10 B5|10 34.96 cM|protein-coding	2.7745368562302404	4.308201574413391e-06	3.58306065425792
NM_001081071	Lclat1|AI181996|Agpat8|Alcat1|Gm91|Lycat|RP23-294D3.1|17 E2|17|protein-coding	2.7651851300656003	2.8845773368818403e-06	4.04169576274026
NM_009911	Cxcr4|CD184|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo|-|1 E4|1 56.43 cM|protein-coding	2.76255664624492	7.06601645772632e-07	8.48683807222405
NM_010378	H2-Aa|Aalpha|H-2Aa|H2Aa|I-Aalpha|IAalpha|Ia-1|Ia1|-|17 B1|17 17.98 cM|protein-coding	2.7564127466326998	1.8410807501569698e-05	2.6548572962132404
NM_145927	Fntb|2010013E13Rik|AA409500|-|12 C3|12 33.73 cM|protein-coding	2.7538112134905295	1.3325630959688801e-06	5.32152688608267
NM_010735	Lta|LT|LT-[a]|LT-alpha|LT[a]|LTalpha|Ltx|TNF-beta|TNFSF1|Tnfb|Tnfsf1b|hlb382|-|17 B1|17 18.59 cM|protein-coding	2.74392529581942	3.25858102267578e-05	2.3868140743425696
NM_026185	Abhd15|1300007F04Rik|RP23-273P3.1|11 B5|11|protein-coding	2.72705635267608	3.00530504901076e-06	4.4164513147603
NR_002898	Snora65|MBII-351|Rnu65|-|2 B|2|snoRNA	2.7257441709219505	1.2122939763237401e-05	3.07153432935279
NM_001114386	Nedd4l|1300012C07Rik|Nedd4-2|Nedd4b|-|18 E1|18|protein-coding	2.7118660573543503	2.3204990142714e-06	4.9057798796428
NM_001024917	N4bp2|B3bp|E430014I16|Gm1791|Gm868|-|5 C3.1|5|protein-coding	2.71171134577847	2.1262479609631e-06	5.10357195155957
NM_010755	Maff|-|-|15 E1|15 37.7 cM|protein-coding	2.6959076777283	2.46569318804316e-05	2.73798587006637
NM_008227	Hcn3|BCNG-4|Bcng4|Hac3|Hcn4|-|3|3 F2|protein-coding	2.68341259629765	9.36116518623058e-06	3.55377530159399
NM_001243041	Adk|2310026J05Rik|5033405D03Rik|AI255373|AI987814|Ak|-|14|14 A2-B|protein-coding	2.67992300221141	1.04530104064106e-05	3.47629943712287
NM_011809	Ets2|AU022856|Ets-2|-|16 C3-qter|16 56.64 cM|protein-coding	2.67789403688605	2.76591211167566e-06	5.24837296585653
NM_178396	Car12|2310047E01Rik|AI314958|Ca12|-|9 C|9|protein-coding	2.63254759398147	3.90940988984935e-05	2.7263490022909
NM_028375	Cxx1c|2900027G03Rik|Mar8.1|Mart8a|RP23-479D16.1|X A5|X|protein-coding	2.62372771325161	6.46246150883212e-05	2.44447079223575
NM_022019	Dusp10|2610306G15Rik|AI158871|MKP-5|MKP5|-|1|1 H5|protein-coding	2.61862230626391	3.7588282284186204e-06	6.134036185045309
NM_133214	Smco4|Fn5|-|9 A2|9|protein-coding	2.6146638962334197	1.1488082083792e-05	3.89396200959113
NM_007723	Cnga1|Cncg|-|5 C3.2|5 38.44 cM|protein-coding	2.59338862233984	1.2738374161026e-05	3.9818796848131095
NM_172945	Ankrd13b|AW124583|B930093C12Rik|RP23-81E16.2|11 B5|11|protein-coding	2.59003329951259	1.46520381933353e-05	3.8357936456092405
NM_008883	Plxna3|PlexA3|Plxa3|Plxn3|Plxn4|SEX|mKIAA4078|RP23-436K3.11-001|X B-C1|X 38.0 cM|protein-coding	2.5843075323977502	5.1552062336915995e-05	2.76648406770393
NM_194336	Gbp6|AI595338|Mpa2l|-|5 E5|5|protein-coding	2.56346773963563	1.5593993903321398e-05	4.03919773014143
NR_027759	Dctd|6030466N05Rik|-|8 B1.2|8|protein-coding	2.5609636072703	3.8422502525325394e-05	3.12536556392232
NM_026796	Smyd2|1110020E07Rik|4930402C15|KMT3C|Zmynd14|-|1 H6|1|protein-coding	2.5539553930472203	4.3803500942881e-05	3.05759711973108
NM_207652	Tsc22d1|AA589566|AW105905|Egr5|TSC-22|Tgfb1i4|Tsc|Tsc22|-|14 D3|14 40.44 cM|protein-coding	2.54821525906814	1.56117338048393e-05	4.221574330784811
NM_018786	Prpf40b|2610317D23Rik|Hypc|-|15|15 F3|protein-coding	2.53737740441761	0.0001270659188902	2.37186879848704
NM_007974	F2rl1|Gpcr11|PAR-2|Par2|-|13 D1|13 49.53 cM|protein-coding	2.53279989494191	1.20009113958689e-05	4.7809073171466
NM_001164275	Prrg1|2010007L08Rik|RP23-446K8.1|X B|X|protein-coding	2.52756499724487	0.000212682759928768	2.14689678440371
NM_025359	Tspan13|1100001I23Rik|NET-6|Tm4sf13|RP23-282B14.3|12|12 B2|protein-coding	2.51717812377982	8.55583946970328e-06	6.63404479547384
NM_001005426	Zcwpw1|Gm1053|-|5 G2|5|protein-coding	2.51141130426403	5.4037715801662394e-05	3.14287183355779
NM_009171	Shmt1|AI324848|AI385541|C81125|Shmt|mshmt|mshmt1|mshmt2|RP23-278I21.7|11 B2|11|protein-coding	2.50796278991927	3.57880971826726e-05	3.5860653603133397
NM_027482	5730508B09Rik|2700063A17Rik|C80506|-|3|3 H1|protein-coding	2.4926272313024103	1.3374512674074901e-05	5.48502589974584
NR_027640	Ralgps2|1810020P17Rik|2210408F11Rik|4921528G01Rik|9130014M22Rik|AU043409|AW046161|-|1 H1|1|protein-coding	2.48605604647774	2.14039654124287e-05	4.5603177970687
NM_028775	Cyp2s1|1200011C15Rik|AU041727|C79779|-|7 A3|7|protein-coding	2.48589692643127	7.16824294050188e-05	3.06216143441782
NM_030026	Mccc2|4930552N12Rik|MCCB|-|13 D1|13|protein-coding	2.4823386395298597	6.655024379331109e-05	3.14720167899125
NM_010165	Eya2|Eab1|RP23-138C10.1|2 H3|2 85.83 cM|protein-coding	2.4572378840919797	2.2114197405957502e-05	4.88616477415149
NM_001291190	Ssh2|SSH-2|SSH-2L|mSSH-2L|RP23-285D3.1|11 B5|11|protein-coding	2.4512696514138703	1.33099154562875e-05	8.179141068797371
NM_152804	Plk2|Snk|-|13|13 D2.1|protein-coding	2.44728048860606	0.000118675153235795	2.8700892195626495
NM_001206367	Gsn|ADF|RP23-186B18.2|2 B|2 23.5 cM|protein-coding	2.44130000695306	1.70585654873964e-05	6.50889969634838
NR_105976	Mir7009|mmu-mir-7009|-|-|ncRNA	2.43970254450645	0.000316410848188455	2.23943746361617
NM_152817	Ttc27|2610511O17Rik|-|17 E2|17|protein-coding	2.42776397398073	3.8422502525325394e-05	4.36479796813637
NM_010017	Dag1|D9Wsu13e|DG|Dp427|Dp71|-|9 F2|9 59.08 cM|protein-coding	2.42757204045389	2.5672124731111898e-05	5.14962816004505
NM_008681	Ndrg1|CAP43|CMT4D|DRG1|HMSNL|NMSL|Ndr1|Ndrl|PROXY1|RTP|TDD5|-|15 D2|15|protein-coding	2.42753481052516	9.370695904292629e-05	3.21092523342211
NM_009331	Tcf7|AI465550|TCF-1|Tcf1|RP23-223A11.3|11 B1.3|11 31.86 cM|protein-coding	2.40311318724586	1.9780518030325698e-05	10.272629159305401
NM_177630	Ldoc1l|BC058638|Mar6|Mart6|-|15 E2|15|protein-coding	2.37053178891325	7.26116852388907e-05	4.0437089169588
NM_001177871	Filip1l|4631422O05Rik|Doc1|-|16 C1.1|16|protein-coding	2.3466732425109704	4.43003552774089e-05	5.721474911275459
NM_009450	Tubb2a|M(beta)2|Tubb2|-|13 A3.3|13 14.03 cM|protein-coding	2.33789009034792	0.000126764674040369	3.6050320408212597
NM_194344	Sh3tc1|4631428G15|BC024909|-|5 B3|5|protein-coding	2.33706924971476	0.000575728782512379	2.2555755274185496
NM_028355	Ndc1|2810475A17Rik|AI450313|Tmem48|RP23-392J14.4|4 C7|4|protein-coding	2.32956412302447	0.00019222795387259	3.18143366060886
NM_020583	Isg20|1600023I01Rik|2010107M23Rik|20kDa|DnaQL|HEM45|-|7 D3|7|protein-coding	2.32567690257443	0.00015886893367245	3.43387474071644
NM_021540	Rnf130|G1RZFP|G1rp|GOLIATH|GP|RP23-319B15.1|11|11 B1.2|protein-coding	2.31627649894872	8.38362427696961e-05	4.44996888806784
NM_130450	Elovl6|C77826|FAE|LCE|-|3 G3|3|protein-coding	2.31593262796361	7.79309510818215e-05	4.5988136490278
NM_001033122	Cd69|5830438K24Rik|AI452015|AIM|VEA|-|6 F3|6 63.21 cM|protein-coding	2.3111587773123796	4.5730354722478005e-05	7.906666566705249
NM_033268	Actn2|1110008F24Rik|-|13 A1|13 4.54 cM|protein-coding	2.29566319924971	0.000132080985432169	3.9816213993726004
NM_001109661	Bach2|E030004N02Rik|RP23-24E11.2|4 A4|4|protein-coding	2.2937172123247596	6.25972955244737e-05	6.243515640892499
NM_026139	Armcx2|3230401N03Rik|AI043003|ALEX2|-|X E3|X|protein-coding	2.2851605922449503	9.23358874349151e-05	4.84773879581286
NM_001003950	Rab3ip|B230311A06|Gtpat12|Rabin3|-|10 D2|10 64.96 cM|protein-coding	2.28453063377364	7.959616314204721e-05	5.41975947110286
NM_025693	Tmem41a|2900010K02Rik|5730578N08Rik|-|16 B1|16|protein-coding	2.2686342225916003	0.000435695508233799	2.7886926915086203
NM_207668	Acpp|5'-NT|A030005E02Rik|FRAP|Lap|PAP|Ppal|9.104100899-104272570.1|9 F1|9|protein-coding	2.26341852118599	0.000141395806588054	4.34204205716784
NM_033524	Spred1|5730461F13Rik|AL024345|AW047647|RP23-224B9.2|2 E5|2|protein-coding	2.26031571585624	0.000165519094742583	4.07592941991884
NM_172767	Vwa5a|5830475I06Rik|AW552491|BCSC-1|E130119J22|Loh11cr2a|-|9 B|9|protein-coding	2.25119135465204	0.000178160634362081	4.05522540348593
NM_022030	Sv2a|AI746429|mKIAA0736|-|3|3 F2|protein-coding	2.25039137127223	0.0006220810730134031	2.56621555690504
NM_027193	Dph5|2410012M04Rik|AU045680|C80186|-|3 G1|3|protein-coding	2.2456552505494	0.00011799114163966999	5.104278301168571
NR_045068	Gm20324|-|RP23-223M20.2|15 E|15 38.76 cM|ncRNA	2.2441773848169904	0.000195105741426825	3.9815729663532102
NM_001081337	Sipa1l2|BC058408|mKIAA1389|-|8 E2|8|protein-coding	2.24081431534972	0.000139651555643273	4.5923713460438895
NM_001290715	Bai2|-|RP23-198O15.5|4 D2.2|4|protein-coding	2.23442528715373	0.0008011760372132951	2.43707866655704
NM_001164806	Bend4|D330027G24Rik|EG666938|-|5 C3.1|5|protein-coding	2.22952062156723	0.000128187232332682	5.21931709663485
NM_023386	Rtp4|5830458K16Rik|Ifrg28|-|16 B1|16|protein-coding	2.22398953966248	0.000123892209072878	5.6286782077314905
NM_011578	Tgfbr3|1110036H20Rik|AU015626|AW215636|TBRIII|-|5 E5|5|protein-coding	2.2221935361408596	0.000140653653051027	5.06568724621063
NM_001008700	Il4ra|CD124|Il4r|-|7 F3|7 68.94 cM|protein-coding	2.21436552873833	0.0001059943702579	7.72922159500707
NM_010286	Tsc22d3|DIP|Dsip1|Gilz|TSC-22R|Tilz3|RP23-440B21.1|X F1|X|protein-coding	2.2105621675970397	0.00010650893094080401	8.67071811704214
NM_011638	Tfrc|2610028K12Rik|AI195355|AI426448|AU015758|CD71|E430033M20Rik|Mtvr-1|Mtvr1|TFR|TFR1|TR|Trfr|p90|-|16 B3|16 23.06 cM|protein-coding	2.2036021665751497	0.000130844821454971	6.16618194912675
NM_019654	Socs5|1810018L08Rik|Cish5|mKIAA0671|-|17 E4|17|protein-coding	2.19646957770201	0.00024526108667527203	4.25391008145379
NM_009734	Cep131|AZ1|Azi|Azi1|RP23-37J21.1|11 E2|11|protein-coding	2.18080849759058	0.00172043959315663	2.12913670939085
NM_198294	Tanc1|1200003E16Rik|Tanc|mKIAA1728|RP23-114N20.2|2 C1.1|2|protein-coding	2.17662899301081	0.000158768847378529	6.53669611495517
NM_010657	Hivep3|2900056N03Rik|A130075N07|AI848000|E030045D18Rik|KBP-1|KBP1|Krc|Rc|Schnurri-3|Shn3|Zas3|RP23-98J9.1|4|4 D1|protein-coding	2.17662815188581	0.00096888106809772	2.57909500046856
NM_011026	P2rx4|AI504491|AW555605|D5Ertd444e|P2X4|-|5 F|5 62.53 cM|protein-coding	2.17383166811465	0.000302177489122451	4.1899327090391205
NM_029627	Ly6k|2410015A16Rik|3110035B01Rik|mLy-6K|-|-|protein-coding	2.17102168211548	0.00137314165436132	2.30302317245972
NM_009843	Ctla4|Cd152|Ctla-4|Ly-56|CH29-120A16.2|1 C|1 30.58 cM|protein-coding	2.16449266440819	0.00046356667303583605	3.57287485968553
NM_010631	Kifc3|AI325457|BB123200|-|8 D1|8 47.12 cM|protein-coding	2.15140949382601	0.0016783328523657301	2.28731914093614
NM_008908	Ppic|CyP-20c|-|18 D1|18|protein-coding	2.1502929346797903	0.00036288672915395296	4.17079797704855
NM_001034851	Fam134b|1810015C04Rik|AU015349|-|15 B1|15|protein-coding	2.14405560920991	0.000211200780919818	6.278504866473651
NM_026505	Bambi|2610003H06Rik|-|18 A1|18|protein-coding	2.13433984050524	0.00159917976507284	2.3565915798743395
NR_073523	Slfn10-ps|Slfn10|mFLJ00257|-|11 C|11|pseudo	2.12524039304831	0.000807239547995074	3.15986875825309
NM_001159344	Casz1|2410019P08Rik|AV096627|BC040081|Cst|D4Ertd432e|RP23-230I5.1|4 E2|4 78.87 cM|protein-coding	2.11748471326103	0.0012917188179036	2.6665318036542596
NM_025911	Ccdc91|1700086G08Rik|1810060J02Rik|AU045683|AW555238|p56|RP23-298K1.1|6 G3|6|protein-coding	2.10700825044841	0.000569762779974905	3.8700005987967097
NM_025943	Dzip1|2510025K24Rik|2810422M04Rik|mKIAA0996|-|14 E4|14|protein-coding	2.10000695961207	0.00032452984101397796	5.86621286829229
NM_013626	Pam|PHM|-|1 D|1 47.76 cM|protein-coding	2.08617878329716	0.00138745390652192	2.79408959953236
NM_194464	Mrvi1|BB115629|Irag|Ris1|mCG_7238|7 F1|7 57.9 cM|protein-coding	2.0760173375571997	0.0032652569594347697	2.0934106209966497
NM_009441	Ttc3|2610202A04Rik|AA409221|D16Ium21|D16Ium21e|TPRD|mKIAA4119|-|16 C3.3-4|16 55.18 cM|protein-coding	2.0691657814215003	0.000368162557239725	6.616832547323401
NM_001081205	Nipal1|3830408G10Rik|Npal1|-|5 C3.2|5|protein-coding	2.06879624875942	0.00106924815279116	3.2875248811650497
NM_001038703	Gpr146|BC003323|PGR8|-|5|5 G1|protein-coding	2.06785262123657	0.000371929871370132	6.5994676125035
NM_018830	Asah2|AI585898|-|19|19 C3|protein-coding	2.06453309680212	0.0035098086312663	2.08435212312515
NM_011464	Spint2|AL024025|C76321|HAI-2|-|7 B1|7|protein-coding	2.03842656424707	0.000530875445129345	5.67066126915247
NM_009027	Rasgrf2|6330417G04Rik|AW048350|Grf2|Ras-GRF2|-|13 C3-D1|13 47.43 cM|protein-coding	2.02791984330064	0.00191826075348172	2.85914674962967
NM_021312	Wdr12|4933402C23Rik|Ytm1|Ytm1p|MNCb-5414|1|1 C1-C2|protein-coding	2.01776292163578	0.0009731054942719759	4.0756864726838895
NM_028110	Dennd2d|2010308M01Rik|AI451421|-|3 F2.3|3|protein-coding	2.01375979801137	0.000557916968725176	6.876342677214731
NM_001168562	Zfp446|A630035I11Rik|A930031C22|AA120513|AV306632|-|7 A1|7|protein-coding	2.01366744623914	0.00169869994524269	3.13806000863221
NM_011594	Timp2|D11Bwg1104e|Timp-2|RP23-394O9.2|11 E2|11 83.09 cM|protein-coding	2.01331754697053	0.000593452001024618	6.17026147012355
NM_031998	Cep41|1700017E11Rik|2810431D15Rik|AI449046|AI503610|Tsga14|-|6 A3.3|6|protein-coding	2.0121227952433203	0.00105153081949716	3.98863395659096
NM_010386	H2-DMa|H-2Ma|H2-Ma|-|17 B1|17 17.98 cM|protein-coding	2.00735046912693	0.000851943486614849	4.533497912202249
NM_178060	Thra|6430529J03Rik|AW259572|Erba|Nr1a1|Rvr|T3R[a]|T3Ralpha|Thra1|Thra2|RP23-395E10.6|11 D-E|11 62.58 cM|protein-coding	2.0054009857383	0.000854434191297294	4.572848283561929
NM_021281	Ctss|-|-|3 F2.1|3 40.74 cM|protein-coding	2.0001230205213	0.00060248423874238	7.02531576442416
NM_029803	Ifi27l2a|2310061N23Rik|Ifi27|Isg12|Isg12(b1)|-|12 E|12|protein-coding	1.99904182757151	0.000655071668939511	6.303909330833791
NM_001081392	Mdn1|4833432B22Rik|A130070M06|AA958993|D4Abb1e|Gm135|-|4 A5|4 14.3 cM|protein-coding	1.9961532268729099	0.0006037376476826599	7.7101742533169295
